csp_conn.mut.274.1_1_3.SDL.csp_conn_new|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_rtable.mut.132.1_1_5.SDL.csp_rtable_save_route|./lib/libcsp/src/rtable;1;1;1;1;1;1;1;1;1;1
csp_crc32.mut.107.1_1_2.SDL.csp_crc32_verify|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_crc32.mut.126.1_1_2.SDL.csp_crc32_verify|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_xtea.mut.108.1_1_3.SDL.csp_xtea_encrypt|./lib/libcsp/src/crypto;0;0;0;0;0;0;0;0;0;0
csp_hmac.mut.79.1_1_2.SDL.csp_hmac_process|./lib/libcsp/src/crypto;0;0;0;0;0;0;0;0;0;0
commands.mut.378.1_1_5.SDL.cmd_cmp_ifc|./src;0;0;0;0;0;0;0;0;0;0
conn.mut.12.1_1_9.SDL.gs_csp_conn_get_open|./src;1;1;1;1;1;1;1;1;1;1
commands.mut.498.1_1_5.SDL.cmd_cmp_clock|./src;1;1;1;1;1;1;1;1;1;1
service_handler.mut.29.1_1_5.SDL.gs_csp_ping_service_handler|./src;1;1;1;1;1;1;1;1;1;1
csp.mut.69.1_1_5.SDL.gs_csp_is_address_valid|./src;1;1;1;1;1;1;1;1;1;1
csp_endian.mut.52.1_1_2.SDL.csp_ntoh32|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_buffer.mut.188.1_1_2.SDL.csp_buffer_free|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_hmac.mut.130.1_1_2.SDL.csp_hmac_memory|./lib/libcsp/src/crypto;0;0;0;0;0;0;0;0;0;0
csp_xtea.mut.111.1_1_3.SDL.csp_xtea_encrypt|./lib/libcsp/src/crypto;0;0;0;0;0;0;0;0;0;0
csp_queue.mut.44.1_1_2.SDL.csp_queue_dequeue|./lib/libcsp/src/arch/posix;1;1;1;1;1;1;1;1;1;1
csp_service_handler.mut.60.1_1_2.SDL.do_cmp_ident|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_service_handler.mut.76.1_1_2.SDL.do_cmp_ident|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_init.mut.33.1_1_2.SDL.csp_get_address|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_qfifo.mut.167.1_1_2.SDL.csp_qfifo_wake_up|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_conn.mut.292.1_1_2.SDL.csp_conn_close|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_conn.mut.355.1_1_2.SDL.csp_connect|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_conn.mut.457.1_1_2.SDL.csp_conn_dport|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_rtable.mut.98.1_1_2.SDL.csp_rtable_set|./lib/libcsp/src/rtable;1;1;1;1;1;1;1;1;1;1
commands.mut.230.1_1_9.SDL.cmd_csp_iflist_print_interfaces|./src;1;1;1;1;1;1;1;1;1;1
router.mut.45.1_1_17.SDL.gs_csp_router_task_stop_with_timeout|./src;1;1;1;1;1;1;1;1;1;1
service_handler.mut.74.1_1_5.SDL.uptime|./src;0;0;0;0;0;0;0;0;0;0
csp_xtea.mut.55.1_1_2.SDL.csp_xtea_encrypt_block|./lib/libcsp/src/crypto;1;1;1;1;1;1;1;1;1;1
csp_sha1.mut.104.1_1_2.SDL.csp_sha1_compress|./lib/libcsp/src/crypto;1;1;1;1;1;1;1;1;1;1
csp_sfp.mut.75.1_1_2.SDL.csp_sfp_send_own_memcpy|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_conn.mut.373.1_1_2.SDL.csp_connect|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_conn.mut.256.1_1_2.SDL.csp_conn_allocate|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_conn.mut.356.1_1_2.SDL.csp_connect|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_route.mut.238.1_1_4.SDL.csp_route_work|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_endian.mut.98.1_1_2.SDL.csp_letoh16|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_init.mut.68.1_1_2.SDL.csp_init|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
pthread_queue.mut.215.1_1_3.SDL.pthread_queue_dequeue|./lib/libcsp/src/arch/posix;1;1;1;1;1;1;1;1;1;1
csp_io.mut.94.1_1_2.SDL.csp_socket|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_rtable.mut.51.1_1_4.SDL.csp_rtable_parse|./lib/libcsp/src/rtable;1;1;1;1;1;1;1;1;1;1
csp_iflist.mut.37.1_1_3.SDL.csp_iflist_get_by_name|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_iflist.mut.83.1_1_3.SDL.csp_bytesize|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_sfp.mut.221.1_1_3.SDL.csp_sfp_recv_fp|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_service_handler.mut.191.1_1_4.SDL.csp_cmp_handler|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_sha1.mut.87.1_1_5.SDL.csp_sha1_compress|./lib/libcsp/src/crypto;1;1;1;1;1;1;1;1;1;1
csp_sha1.mut.108.1_1_5.SDL.csp_sha1_compress|./lib/libcsp/src/crypto;1;1;1;1;1;1;1;1;1;1
csp_rtable.mut.64.1_1_4.SDL.csp_rtable_parse|./lib/libcsp/src/rtable;1;1;1;1;1;1;1;1;1;1
csp_system.mut.46.1_1_2.SDL.csp_sys_set_shutdown|./lib/libcsp/src/arch;1;1;1;1;1;1;1;1;1;1
pthread_queue.mut.142.1_1_3.SDL.pthread_queue_enqueue|./lib/libcsp/src/arch/posix;1;1;1;1;1;1;1;1;1;1
pthread_queue.mut.233.1_1_2.SDL.pthread_queue_items|./lib/libcsp/src/arch/posix;0;0;0;0;0;0;0;0;0;0
csp_semaphore.mut.119.1_1_3.SDL.csp_bin_sem_wait|./lib/libcsp/src/arch/posix;0;0;0;0;0;0;0;0;0;0
csp_conn.mut.276.1_1_3.SDL.csp_conn_new|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
error.mut.7.1_1_5.SDL.gs_csp_error|./src;1;1;1;1;1;1;1;1;1;1
service_handler.mut.44.1_1_9.SDL.memfree|./src;0;0;0;0;0;0;0;0;0;0
service_handler.mut.47.1_1_5.SDL.memfree|./src;0;0;0;0;0;0;0;0;0;0
commands.mut.201.1_1_9.SDL.cmd_uptime|./src;1;1;1;1;1;1;1;1;1;1
csp_services.mut.205.1_1_2.SDL.csp_get_buf_free|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_services.mut.151.1_1_3.SDL.csp_ps|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_services.mut.248.1_1_2.SDL.csp_cmp|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_io.mut.331.1_1_2.SDL.csp_transaction_w_opts|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_conn.mut.363.1_1_2.SDL.csp_connect|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_conn.mut.172.1_1_9.SDL.csp_conn_free_resources|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_conn.mut.351.1_1_2.SDL.csp_connect|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_conn.mut.179.1_1_9.SDL.csp_conn_free_resources|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
pthread_queue.mut.82.1_1_4.SDL.pthread_queue_create|./lib/libcsp/src/arch/posix;1;1;1;1;1;1;1;1;1;1
pthread_queue.mut.81.1_1_4.SDL.pthread_queue_create|./lib/libcsp/src/arch/posix;1;1;1;1;1;1;1;1;1;1
csp_sha1.mut.206.1_1_2.SDL.csp_sha1_memory|./lib/libcsp/src/crypto;1;1;1;1;1;1;1;1;1;1
csp_sha1.mut.154.1_1_4.SDL.csp_sha1_process|./lib/libcsp/src/crypto;1;1;1;1;1;1;1;1;1;1
csp_buffer.mut.130.1_1_2.SDL.csp_buffer_get|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_sfp.mut.201.1_1_3.SDL.csp_sfp_recv_fp|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_service_handler.mut.269.1_1_4.SDL.csp_service_handler|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_service_handler.mut.115.1_1_2.SDL.do_cmp_if_stats|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_port.mut.58.1_1_2.SDL.csp_port_init|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_port.mut.79.1_1_2.SDL.csp_listen|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_rtable.mut.82.1_1_2.SDL.csp_rtable_load|./lib/libcsp/src/rtable;1;1;1;1;1;1;1;1;1;1
csp_qfifo.mut.37.1_1_4.SDL.csp_qfifo_init|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_io.mut.105.1_1_2.SDL.csp_socket|./lib/libcsp/src;1;1;1;1;1;1;1;1;1;1
csp_time.mut.31.1_1_2.SDL.csp_get_uptime_s|./lib/libcsp/src/arch;0;0;0;0;0;0;0;0;0;0
csp_thread.mut.66.1_1_2.SDL.csp_sleep_ms|./lib/libcsp/src/arch/posix;1;1;1;1;1;1;1;1;1;1
csp_thread.mut.69.1_1_2.SDL.csp_sleep_ms|./lib/libcsp/src/arch/posix;1;1;1;1;1;1;1;1;1;1
pthread_queue.mut.151.1_1_2.SDL.pthread_queue_enqueue|./lib/libcsp/src/arch/posix;0;0;0;0;0;0;0;0;0;0
csp_services.mut.125.1_1_2.SDL.csp_ps|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
csp_service_handler.mut.110.1_1_2.SDL.do_cmp_if_stats|./lib/libcsp/src;0;0;0;0;0;0;0;0;0;0
